deviceid,TemperatureKmeansScore,TemperatureFFTScore,TemperatureSpectralScore,TemperatureGeneralizedScore,timestamp,Temperature
04714B60011A,0.6875312210852451,12.924025458650888,-4.648529359562282,1478.8020875348116,01/20/2020 08:47,56.6,
04714B60011A,0.511042897562539,92.35976440970542,-5.525343295855363,24285.646901258748,01/20/2020 08:51,,
04714B60011A,0.2708211049493825,10.862822805089753,-5.235057226150344,1525.8436782033928,01/20/2020 08:52,56.5,
04714B60011A,0.24365984812480324,78.0652107872304,-4.260072343385021,25283.46969760438,01/20/2020 08:56,,
04714B60011A,0.26175579658596476,9.99189901306363,-3.3596557532316833,1507.5627836833396,01/20/2020 08:57,56.6,
04714B60011A,0.30101444255005316,83.83157019514074,-2.547928063096749,25218.305173179186,01/20/2020 09:01,,
04714B60011A,0.3382886177983233,15.347590658441863,-1.949208443605289,1509.0304566394911,01/20/2020 09:02,56.5,
04714B60011A,0.34475662758218095,169.02629403551043,-1.6113969462484814,25453.344228909526,01/20/2020 09:06,,
04714B60011A,0.34014641339254287,14.12575507364076,-1.5646386478362029,1491.4140906463301,01/20/2020 09:07,56.4,
04714B60011A,0.36160927109223834,148.05866730001674,-2.0125154843992146,25368.877524724165,01/20/2020 09:11,,
04714B60011A,0.3827146549649754,20.31327563282975,-3.4516910530255895,5899.234321158435,01/20/2020 09:12,56.6,
04714B60011A,0.34748173728003684,257.36154859018546,-5.76968607612792,101499.13162342411,01/20/2020 09:16,,
04714B60011A,0.3090604404460973,8.821896629510208,-5.326326766142561,20.379101356271796,01/20/2020 09:17,56.6,
04714B60011A,0.3254077963418762,54.66448512706622,-2.6001761658634255,254.9329760330218,01/20/2020 09:21,,
04714B60011A,0.3571431891887812,17.119189118078516,-1.2410071529252784,9.336992026467648,01/20/2020 09:22,56.6,
04714B60011A,0.36358748853329914,197.98320801415633,-0.8195815504861574,62.15749719780164,01/20/2020 09:26,,
04714B60011A,0.3687230642127119,18.54919222000726,-0.7830806263503582,5674.630144937467,01/20/2020 09:27,56.4,
04714B60011A,0.37461924887862247,230.1072268404555,-0.702604909913485,100231.95369867432,01/20/2020 09:31,,
04714B60011A,0.39068228161935564,15.42894901575989,-0.6024761393082807,5715.613877616191,01/20/2020 09:32,56.6,
04714B60011A,0.406135279104698,172.546410103513,-0.7431284429207725,101857.86003623996,01/20/2020 09:36,,
04714B60011A,0.42302697792215066,32.67198231082718,-0.9837145891887973,1410.9273802932212,01/20/2020 09:37,56.5,
