deviceid,floatvalue_saliencyscore,floatvalue_kmeansscore,floatvalue_FFTScore,floatvalue_spectralZscore,floatvalue_spectralScore,floatvalue_GenScore,floatvalue,timestamp
CakebreadId_0036,24.36544266447644,2.329748507704824,7.982595210166189,0.23963971809044965,22.25955302524103,0.026388830198320536,27.899999618530273,06/01/2020 23:55,
CakebreadId_0036,19.934354618945218,1.908712396401108,8.453973852892823,0.3294642805571512,23.015503583982476,0.027975958825371957,28,06/02/2020 00:25,
CakebreadId_0036,15.528063331276883,1.8376067374895126,5.659189707444291,0.4192888430238528,23.771454142723922,0.018982089808037277,27.70000076293945,06/02/2020 00:55,
CakebreadId_0036,12.74542431667709,1.7518219491896179,3.9937377855624128,0.5091134054905544,24.527404701465365,0.013219545367273065,27.60000038146973,06/02/2020 01:25,
CakebreadId_0036,52.24630749966597,2.3695931022291887,9.424658311964862,0.598937967957256,25.28335526020681,0.031731170682329904,27.399999618530273,06/02/2020 01:55,
CakebreadId_0036,71.96206885550436,2.637236497465841,11.310240267198733,0.5462246234218849,21.917180966895938,0.038600792808003326,27.70000076293945,06/02/2020 02:25,
CakebreadId_0036,31.869767608560487,1.5721830221598625,5.363033021316725,0.4935112788865139,18.551006673585064,0.01817438577228492,27.10000038146973,06/02/2020 02:55,
CakebreadId_0036,70.84009496446373,2.869476781196587,16.077469853790298,0.4407979343511429,15.18483238027419,0.052896441333859776,26.70000076293945,06/02/2020 03:25,
CakebreadId_0036,90.87853015919889,3.3416850818272534,20.824027852432117,0.3880845898157719,11.818658086963316,0.07064461114360245,24.70000076293945,06/02/2020 03:51,
CakebreadId_0036,62.31877534439491,2.9842894422547936,16.101893073265597,0.3353712452804008,8.45248379365244,0.054659283633479876,27.10000038146973,06/02/2020 04:04,
CakebreadId_0036,67.90443848906081,2.973299816918587,19.904621337787738,0.2826579007450298,5.086309500341567,0.06720153726482044,26.60000038146973,06/02/2020 04:25,
CakebreadId_0036,46.30426149249922,2.5200624645899294,11.729634787538853,0.28943078734308614,6.147761908288298,0.04009117421540664,24.79999923706055,06/02/2020 04:50,
CakebreadId_0036,24.235489626063526,1.8609344572946798,5.768989561528722,0.2962036739411425,7.209214316235029,0.019429240047898713,26,06/02/2020 04:55,
CakebreadId_0036,20.473156273779672,1.8527070844655311,4.968130986898097,0.30297656053919886,8.27066672418176,0.01642986861771014,24.899999618530273,06/02/2020 05:19,
CakebreadId_0036,38.593890361814076,1.966702277447565,7.911146125102876,0.3097494471372552,9.332119132128492,0.026917321233726428,24,06/02/2020 05:24,
CakebreadId_0036,43.36911152058888,2.1155306981438233,7.798532449802523,0.3165223337353116,10.393571540075223,0.02745566798053454,25.79999923706055,06/02/2020 05:28,
CakebreadId_0036,27.810130069934907,1.7777745003113081,7.231766798720908,0.32329522033336794,11.455023948021953,0.025085091334694908,23.5,06/02/2020 05:46,
CakebreadId_0036,27.512753162315484,1.9090882388379182,8.445518847348769,0.3268505646631115,15.565846042083145,0.02854291099927439,22.70000076293945,06/02/2020 06:18,
CakebreadId_0036,17.935877017072812,1.891207759852086,5.94147442338764,0.3304059089928551,19.676668136144333,0.020452301996321615,25.79999923706055,06/02/2020 06:21,
CakebreadId_0036,18.881195966552703,2.0826511629882605,7.8405652613949,0.33396125332259874,23.78749023020552,0.02714406397112476,23.5,06/02/2020 06:44,
CakebreadId_0036,24.7841112931287,2.1724982553872203,10.911146600632495,0.3375165976523423,27.898312324266712,0.03748454640519184,23.60000038146973,06/02/2020 06:48,
CakebreadId_0036,27.13721326207255,2.4110799202879543,9.777829752896933,0.3410719419820859,32.009134418327896,0.03274887895171966,26.29999923706055,06/02/2020 06:54,
CakebreadId_0036,20.216520375344984,2.2647680510396064,6.943243726240292,0.3446272863118295,36.11995651238909,0.023631880920692107,22.399999618530273,06/02/2020 07:30,
CakebreadId_0036,12.442021827670391,1.4696593965128721,3.5413400962427533,0.3414478926485493,32.286609555100966,0.01219309211080431,22.299999237060547,06/02/2020 07:43,
CakebreadId_0036,9.342032713158066,1.3538302748895965,3.880948206881631,0.3382684989852691,28.453262597812838,0.01321785907941172,25.29999923706055,06/02/2020 07:45,
CakebreadId_0036,13.412155773015524,1.5569589712487923,6.054923470100004,0.3350891053219889,24.619915640524713,0.020067204448669832,23.10000038146973,06/02/2020 08:09,
CakebreadId_0036,17.527020418084604,2.0017683429186013,6.825000037297797,0.3319097116587087,20.786568683236588,0.022966018619487175,22.200000762939453,06/02/2020 08:46,
CakebreadId_0036,19.892459267887645,2.2602976902112646,7.861663722605367,0.3287303179954285,16.953221725948463,0.02709980550622423,25.399999618530273,06/02/2020 08:48,
CakebreadId_0036,22.30605725844601,2.0965717109359807,8.087063549584787,0.32555092433214833,13.119874768660338,0.027415008480361342,25,06/02/2020 09:01,
CakebreadId_0036,24.29465378749683,2.17037010486101,9.591075532398156,0.31840587701360434,11.780059821104869,0.032440600127574645,27.79999923706055,06/02/2020 09:02,
CakebreadId_0036,17.080228508240737,1.9773045240439062,6.9013961666512635,0.31126082969506036,10.4402448735494,0.023302037994846515,26.399999618530273,06/02/2020 09:09,
CakebreadId_0036,19.420933725681444,1.9936298185999521,6.929411441399138,0.3041157823765164,9.100429925993929,0.02288851418930838,24,06/02/2020 09:16,
CakebreadId_0036,55.135803418227766,3.2325276679908947,17.97126448344646,0.29697073505797233,7.760614978438459,0.059827335349504025,26.5,06/02/2020 09:20,
CakebreadId_0036,74.15096613695398,3.8836703592971027,19.35945540092785,0.28982568773942835,6.4208000308829885,0.0641452033925286,28.399999618530273,06/02/2020 10:13,
CakebreadId_0036,46.41690302679942,2.7689248195673084,10.854416901389664,0.28268064042088437,5.080985083327517,0.03622642820141905,27.70000076293945,06/02/2020 10:40,
CakebreadId_0036,22.583044421093774,2.016494555692076,8.304627590295668,0.2740755806035649,6.389656122854787,0.02764879559586107,29.79999923706055,06/02/2020 10:48,
CakebreadId_0036,16.790620084695668,1.9414751955412384,7.766444008812172,0.26547052078624545,7.698327162382057,0.026122217460588435,30.29999923706055,06/02/2020 11:06,
CakebreadId_0036,17.447324880740254,2.2463467532017285,8.961024995898324,0.256865460968926,9.006998201909328,0.02973947995167307,28.79999923706055,06/02/2020 11:12,
CakebreadId_0036,16.591857530507852,2.50782443886548,9.56398367781856,0.2482604011516065,10.315669241436598,0.032662927828992584,30.20000076293945,06/02/2020 11:16,
CakebreadId_0036,13.250744520339989,2.307999141974406,9.215244085295001,0.23965534133428704,11.62434028096387,0.031139467438781206,28.399999618530273,06/02/2020 11:40,
CakebreadId_0036,15.1510395747405,2.3866051706548026,9.02114471897124,0.23105028151696758,12.93301132049114,0.029868397546647916,29.79999923706055,06/02/2020 11:49,
CakebreadId_0036,16.551251354007587,2.243562825908889,8.16579570805335,0.2058543442708815,14.160750049336661,0.027144950237827828,28.70000076293945,06/02/2020 12:13,
CakebreadId_0036,18.453133679928854,2.1500358266403743,8.759205196861835,0.18065840702479544,15.388488778182184,0.03018074526531335,29.10000038146973,06/02/2020 12:43,
CakebreadId_0036,11.672192398718153,1.540399869411714,6.513931886025281,0.15546246977870937,16.616227507027705,0.022688574635004587,29.29999923706055,06/02/2020 13:13,
CakebreadId_0036,11.360983006515749,1.521129624443374,8.5793940392096,0.1302665325326233,17.84396623587323,0.030200262296253128,29.5,06/02/2020 13:43,
CakebreadId_0036,13.43411666665355,1.8326267555733728,10.43522286283574,0.10507059528653723,19.071704964718748,0.03599633570855572,28.5,06/02/2020 14:08,
CakebreadId_0036,14.873313382398614,2.064539352394298,8.858104659918613,0.07987465804045116,20.29944369356427,0.029556540278266617,29.29999923706055,06/02/2020 14:13,
CakebreadId_0036,14.902479002351964,1.9998848947910666,7.127620522953272,0.08746548699856013,20.084066608455036,0.02417201462553983,29.70000076293945,06/02/2020 14:27,
CakebreadId_0036,8.979704957905934,1.420963589948676,4.374700654535232,0.09505631595666908,19.8686895233458,0.014747226306035326,29.5,06/02/2020 14:43,
CakebreadId_0036,5.86170331129901,1.2383340005699406,3.0082318157979384,0.10264714491477803,19.653312438236565,0.009882848394829603,31.29999923706055,06/02/2020 15:07,
CakebreadId_0036,5.433813161210785,1.3797918994943417,5.741924781351731,0.11023797387288699,19.43793535312733,0.019433822561346993,31.399999618530273,06/02/2020 16:43,
CakebreadId_0036,10.353735248046108,1.8848934200039607,7.758618687960632,0.11782880283099595,19.222558268018094,0.026695293572090332,31.79999923706055,06/02/2020 17:43,
CakebreadId_0036,14.062363583142332,2.1053705963812224,8.00920918487032,0.1254196317891049,19.00718118290886,0.027326768860847797,31.10000038146973,06/02/2020 18:21,
CakebreadId_0036,7.031441723313564,1.2363736413954793,3.895158247554768,0.11746232421146834,19.231305065914885,0.013061860503375137,30.399999618530273,06/02/2020 18:39,
CakebreadId_0036,2.789204599873388,0.8731307970844008,1.7692258054086087,0.10950501663383178,19.45542894892091,0.005782826232524335,29.79999923706055,06/02/2020 19:39,
CakebreadId_0036,2.758325506234305,0.8199881916385633,1.6969496858978832,0.10154770905619523,19.679552831926934,0.0055588077081074674,28.60000038146973,06/02/2020 20:40,
CakebreadId_0036,5.911176197329542,1.3649744571612419,5.646105084210475,0.09359040147855865,19.90367671493296,0.018566293884278606,29.79999923706055,06/02/2020 21:07,
CakebreadId_0036,9.444956863704498,1.9600183438549443,8.903084834070915,0.08563309390092211,20.127800597938986,0.030232328620439872,29.899999618530273,06/02/2020 21:25,
CakebreadId_0036,8.542256961913921,2.0592712214225357,8.674038900144616,0.07767578632328555,20.351924480945012,0.02935801535082968,30,06/02/2020 22:26,
CakebreadId_0036,9.545044648435555,2.1118970611181895,10.533754695084415,0.10872592056996998,18.41740529706157,0.03580226072566947,28.29999923706055,06/02/2020 23:13,
CakebreadId_0036,10.112124822349452,2.1250723583003115,10.531580044193806,0.1397760548166544,16.48288611317813,0.035876970577994306,28.20000076293945,06/02/2020 23:20,
CakebreadId_0036,7.389479606696066,2.0173895982483416,7.905392626847691,0.17082618906333885,14.548366929294687,0.026736699703792156,28.399999618530273,06/02/2020 23:38,
CakebreadId_0036,10.762414018739488,2.880488444265754,15.304818336102176,0.20187632331002325,12.613847745411245,0.0508325404287669,28.20000076293945,06/03/2020 00:21,
CakebreadId_0036,14.194921309299197,3.5624365625441454,21.28593431320039,0.2329264575567077,10.679328561527804,0.07171323077256071,28.79999923706055,06/03/2020 00:37,
CakebreadId_0036,9.093002803129131,2.8294395841335853,13.79827852042083,0.2639765918033921,8.744809377644362,0.04742281631359968,26.399999618530273,06/03/2020 00:42,
CakebreadId_0036,4.784138488322193,1.7226962995257646,5.188110280387505,0.2584581682573467,9.445871555338215,0.017780205261776386,27.70000076293945,06/03/2020 00:46,
CakebreadId_0036,90.09699778781668,14.612246403312817,466.2280232154362,0.25293974471130126,10.146933733032068,1.606859229278105,26.70000076293945,06/03/2020 01:13,
CakebreadId_0036,161.72492051387297,28.208157498795362,1031.8662102180226,0.2474213211652558,10.84799591072592,3.47186914720045,27.60000038146973,06/03/2020 01:19,
CakebreadId_0036,82.31455697361153,15.019908171296898,516.8261089257337,0.24190289761921038,11.549058088419773,1.7189241807083002,26.60000038146973,06/03/2020 01:43,
CakebreadId_0036,13.574126953813627,3.314465935403348,23.643639638605837,0.23638447407316493,12.250120266113626,0.08364933950787601,27.60000038146973,06/03/2020 01:48,
CakebreadId_0036,11.025080240598355,3.4399772045099346,53.97821621728029,0.2308660505271195,12.951182443807479,0.18548198433502983,25.60000038146973,06/03/2020 02:09,
CakebreadId_0036,10.53088331299804,4.018803624787222,56.5095233221166,0.23906277254680058,11.739550815318536,0.19083860847811535,26.60000038146973,06/03/2020 02:13,
CakebreadId_0036,8.411882276663867,5.8913206749170515,57.40520385463666,0.24725949456648164,10.527919186829592,0.1981737126019305,27.29999923706055,06/03/2020 02:17,
CakebreadId_0036,8.922829416474762,4.221707315875384,35.92517519207167,0.2554562165861627,9.316287558340651,0.12542099175166582,26.5,06/03/2020 02:43,
CakebreadId_0036,11.181186756854533,2.459208078301783,14.616868261954693,0.26365293860584377,8.104655929851706,0.04908490910585034,26.899999618530273,06/03/2020 02:46,
CakebreadId_0036,9.360635684979982,2.8167964104324748,14.65271918028126,0.27184966062552485,6.893024301362764,0.04996908005842348,24.79999923706055,06/03/2020 03:09,
CakebreadId_0036,7.685875995060486,3.209101005316133,14.63762969246435,0.2800463826452059,5.681392672873821,0.05020066757769836,26,06/03/2020 03:13,
CakebreadId_0036,10.2191836523565,2.7547834417810098,16.22381682710954,0.2834015315723566,4.745401226736837,0.0551625690673777,26.899999618530273,06/03/2020 03:19,
CakebreadId_0036,9.77426196753181,3.8117435789189384,15.952838295961998,0.2867566804995072,3.809409780599852,0.054375703856379555,24.70000076293945,06/03/2020 03:39,
CakebreadId_0036,5.960585813973782,5.266567071135992,42.2128804572026,0.2901118294266578,2.8734183344628677,0.13953831603967082,25.899999618530273,06/03/2020 03:43,
CakebreadId_0036,4.1806162964109825,5.504598728836556,56.83085554127974,0.29346697835380847,1.937426888325883,0.1871408411708011,27.399999618530273,06/03/2020 03:48,
CakebreadId_0036,5.911733973455654,3.93965061567624,28.73700000627674,0.29682212728095914,1.0014354421888987,0.0965952198699171,26.20000076293945,06/03/2020 04:13,
CakebreadId_0036,6.657820041044215,3.0395186557603315,15.342584057342338,0.30017727620810974,0.06544399605191398,0.05313009298625578,27,06/03/2020 04:15,
CakebreadId_0036,6.124554376463571,3.908983511332312,22.07216054145444,0.29218177226576725,1.803446738713093,0.07368281620376206,24.20000076293945,06/03/2020 04:39,
CakebreadId_0036,6.004282709461958,3.5766565315936267,18.91263587045063,0.2841862683234248,3.5414494813742725,0.0627831370683613,25.60000038146973,06/03/2020 04:43,
CakebreadId_0036,5.254688750743236,2.8239647984858736,13.593710378445161,0.2761907643810823,5.279452224035452,0.04578974478139647,26.5,06/03/2020 04:45,
CakebreadId_0036,4.885413430264421,2.5822482257856536,12.82696376961667,0.2681952604387398,7.017454966696631,0.04347785797100305,24.29999923706055,06/03/2020 05:08,
CakebreadId_0036,4.947431457721506,2.8469775911655617,13.789599192170385,0.26019975649639737,8.75545770935781,0.046936470419047305,25.5,06/03/2020 05:13,
CakebreadId_0036,5.024408997574558,3.1953253414655,17.65434037163135,0.2522042525540549,10.493460452018988,0.06032923485475577,26.399999618530273,06/03/2020 05:15,
CakebreadId_0036,5.942809178228395,3.0407926302349626,20.2309656005075,0.25332725529029215,10.33368677605184,0.07152554087195544,25,06/03/2020 05:37,
CakebreadId_0036,6.756270277215883,2.4857003441837255,22.130562980161727,0.2544502580265294,10.173913100084691,0.08438350982872486,24.399999618530273,06/03/2020 05:42,
CakebreadId_0036,8.095424545194136,2.8462544324383754,30.746671762808138,0.25557326076276665,10.014139424117545,0.11427694423251351,26.399999618530273,06/03/2020 05:47,
CakebreadId_0036,10.056307071828808,3.8651417580798384,44.80149893449568,0.25669626349900393,9.854365748150396,0.15839904928177942,25.10000038146973,06/03/2020 06:07,
CakebreadId_0036,8.899130814531395,5.384642524698926,52.157841885505725,0.25781926623524115,9.694592072183248,0.1842909552955284,24,06/03/2020 06:12,
CakebreadId_0036,8.71461016336515,4.913510565447823,41.32183922437242,0.25894226897147843,9.5348183962161,0.14702845776536172,26,06/03/2020 06:16,
CakebreadId_0036,11.910956405050442,3.7132739395458056,30.126689762402926,0.2708202846677894,10.787912270896866,0.10473195155747357,25.79999923706055,06/03/2020 06:37,
CakebreadId_0036,17.239283491267276,4.318582426887571,28.888815385251615,0.2826983003641003,12.041006145577633,0.09759127903404212,24.899999618530273,06/03/2020 06:42,
CakebreadId_0036,21.94056959221391,4.078377234635503,30.3102764443365,0.2945763160604113,13.2941000202584,0.10144765139828324,26.60000038146973,06/03/2020 06:45,
CakebreadId_0036,20.509885323372,4.564888305467825,29.003818338913774,0.30645433175672226,14.547193894939166,0.09635107978670412,24.899999618530273,06/03/2020 07:07,
CakebreadId_0036,15.397600665535148,4.044961116747096,17.785562934068636,0.3183323474530332,15.800287769619933,0.05916670378191693,22.79999923706055,06/03/2020 07:12,
CakebreadId_0036,11.740772688971571,2.232284973010782,7.698889948553299,0.33021036314934415,17.0533816443007,0.02596982723627645,22.899999618530273,06/03/2020 07:36,
CakebreadId_0036,168.49558690954055,9.635940650760569,264.17312926866947,0.3305725738135037,17.404666392645574,0.9127613909638194,26,06/03/2020 07:39,
CakebreadId_0036,404.85102809672355,19.500515677622296,614.5207273089131,0.3309347844776632,17.755951140990447,2.0853367856647935,24,06/03/2020 08:06,
CakebreadId_0036,266.7862440583872,13.14422483133001,381.48886322346584,0.33129699514182276,18.10723588933532,1.272083445639703,26.5,06/03/2020 08:09,
CakebreadId_0036,23.281582702510455,3.2672964785305196,24.19845783098118,0.33165920580598235,18.45852063768019,0.08259012077439162,25.29999923706055,06/03/2020 08:29,
CakebreadId_0036,22.158666016751873,2.234055778618421,13.061613017534874,0.3320214164701419,18.809805386025065,0.04391769864561565,22.70000076293945,06/03/2020 08:31,
CakebreadId_0036,27.628257996947845,3.3795989548780465,21.77118838369248,0.3323836271343014,19.16109013436994,0.07236429504626066,23.5,06/03/2020 08:33,
CakebreadId_0036,36.96649135465818,4.5765776689761175,32.14281747956524,0.3338860281714411,21.05996321637005,0.10772070867829941,21.799999237060547,06/03/2020 08:59,
CakebreadId_0036,42.6686544207877,4.634129203511976,29.830637760376163,0.3353884292085808,22.958836298370162,0.10144193077125663,25.29999923706055,06/03/2020 09:01,
CakebreadId_0036,38.93323895826959,2.7103238029979115,18.31729018930199,0.3368908302457205,24.857709380370274,0.06125847718653282,26.399999618530273,06/03/2020 09:24,
CakebreadId_0036,33.44784128030732,1.5766157008141815,12.335067116367888,0.33839323128286014,26.75658246237039,0.04084441526248207,24.10000038146973,06/03/2020 09:27,
CakebreadId_0036,31.98687315612244,1.0888096205464144,11.473515645964456,0.33989563231999986,28.6554555443705,0.03794299694883202,26.79999923706055,06/03/2020 09:31,
CakebreadId_0036,33.13935551620455,0.8272004935581014,11.720909172205479,0.34139803335713953,30.554328626370612,0.038980703129643954,27.29999923706055,06/03/2020 09:54,
CakebreadId_0036,44.94568896539489,1.3312711301950853,13.647544562366491,0.3376156741200528,26.871220501304748,0.04544716877738853,24.70000076293945,06/03/2020 09:59,
CakebreadId_0036,55.771119963182095,2.225242773628322,14.876232916621817,0.333833314882966,23.188112376238884,0.04925978234806554,28.79999923706055,06/03/2020 10:02,
CakebreadId_0036,49.24957660005938,2.747253385014253,12.97360695116408,0.3300509556458793,19.50500425117302,0.043083409051965435,27.29999923706055,06/03/2020 10:25,
CakebreadId_0036,46.500086453093374,3.5342252992859313,17.50682716500557,0.3262685964087926,15.821896126107154,0.05950653172920912,27.79999923706055,06/03/2020 10:46,
CakebreadId_0036,49.12952838877195,3.72807972956333,25.409085925226748,0.3224862371717058,12.138788001041288,0.087194453104355,26.10000038146973,06/03/2020 10:59,
CakebreadId_0036,56.346311392119055,3.1462243324768493,26.017198519229666,0.3187038779346191,8.455679875975424,0.08768779189873421,27.70000076293945,06/03/2020 11:06,
CakebreadId_0036,68.78314018437223,3.6152049714773775,32.83022468888876,0.32103863772913055,10.295980740367119,0.10899870205300022,25.10000038146973,06/03/2020 11:27,
CakebreadId_0036,84.08516152041383,4.025363952972892,38.73392463112889,0.323373397523642,12.136281604758816,0.13285731324105612,26.79999923706055,06/03/2020 11:30,
CakebreadId_0036,102.75349582022723,3.914243690724669,52.87185242368804,0.3257081573181535,13.976582469150511,0.18499814768577189,29.10000038146973,06/03/2020 11:38,
CakebreadId_0036,113.6229311842703,3.8918347901253814,66.68261324361258,0.3280429171126649,15.816883333542208,0.22454549976971402,26.79999923706055,06/03/2020 11:55,
CakebreadId_0036,110.32912499580601,4.78841954931787,44.351360879053296,0.3303776769071764,17.6571841979339,0.14866393863313115,27.399999618530273,06/03/2020 12:00,
CakebreadId_0036,112.91278915631591,3.829050294395025,45.71805795924319,0.3327124367016879,19.497485062325598,0.15613041061684563,29,06/03/2020 12:02,
CakebreadId_0036,93.26423066605233,3.407271065989161,47.92627655736184,0.33327144419831023,20.11926392496254,0.1646158441958204,26.10000038146973,06/03/2020 12:27,
CakebreadId_0036,106.16822417036053,2.961022276106394,44.78924833457792,0.3338304516949326,20.741042787599476,0.15375843663473301,28.60000038146973,06/03/2020 12:36,
