deviceid,floatvalue_saliencyscore,floatvalue_kmeansscore,floatvalue_FFTScore,floatvalue_spectralZscore,floatvalue_spectralScore,floatvalue_GenScore,floatvalue,timestamp
CakebreadId_0128,34.330088865763045,6.596301654434537,192.04711717721074,0.6865546405547952,3.4606588405731555,0.6387320594922539,45,01/31/2020 13:53,
CakebreadId_0128,33.48717357513274,6.612615470065128,191.05699772441466,0.7256188111938827,8.59212163554762,0.6336768969783472,44,01/31/2020 13:53,
CakebreadId_0128,32.30759790599361,6.839533913522226,177.54954799292415,0.7541742209862408,16.08889199509398,0.5879530976917281,42,01/31/2020 13:54,
CakebreadId_0128,30.97437477712403,6.573180270168209,185.27887564295284,0.7583912531344063,17.767407025132485,0.6153383021202955,38,01/31/2020 13:54,
CakebreadId_0128,39.942797229268834,7.085695716757617,335.3920658858567,0.7559587862206502,16.77300002794391,1.1112826457790206,42,01/31/2020 13:54,
CakebreadId_0128,43.423142095793295,6.845624737684277,335.33143371551574,0.7529440320556589,15.637923596526875,1.10807671025003,44,01/31/2020 13:55,
CakebreadId_0128,43.54338039371351,8.420533509872634,395.7455165380122,0.7465137443366702,13.520246951949671,1.3121301800769087,43,01/31/2020 13:55,
CakebreadId_0128,46.747007600403236,8.435564722124813,393.746081232991,0.7578296074062306,17.53109747409313,1.3056904345501292,45,01/31/2020 13:55,
CakebreadId_0128,45.567271877126956,5.91913920676758,311.6089373526802,0.7692737113763793,23.342037088926183,1.0319991551719339,41,01/31/2020 13:56,
CakebreadId_0128,45.43697841675471,7.612416868864242,303.02848188017055,0.7702728821972811,23.971689818521618,1.0046199624081662,37,01/31/2020 13:56,
CakebreadId_0128,33.205405903549604,6.672479163550217,220.17951120328124,0.7612949629130124,19.058997353318194,0.7313798318872973,40,01/31/2020 13:56,
CakebreadId_0128,49.542569786164066,6.730270926040781,256.2949896476447,0.7389014632159602,11.437510990869736,0.8500939797894803,43,01/31/2020 13:57,
CakebreadId_0128,49.569503077254915,6.805589069136838,279.708004639365,0.6887462830411306,3.668823610200139,0.9275971062785158,44,01/31/2020 13:58,
CakebreadId_0128,49.03351489400773,8.24025294802638,342.6475171763378,0.6588063942641175,1.3089520557887409,1.1379122673086284,43,01/31/2020 13:58,
CakebreadId_0128,42.465619519969586,7.074061696531089,252.05532617439354,0.7123957170450765,6.445201267003412,0.8331771149113063,44,01/31/2020 13:58,
CakebreadId_0128,48.55121379387392,6.49014271853363,318.9251113233049,0.7384304593497152,11.321124621669831,1.058239090766539,42,01/31/2020 13:59,
