"TAGID","INTVALUE","FLOATVALUE","STRINGVALUE","DATEVALUE","EVT_NAME","DEVICETYPE","DEVICEID","LOGICALINTERFACE_ID","EVENTTYPE","FORMAT","RCV_TIMESTAMP_UTC","UPDATED_UTC"
639226,0,8.995219230651855,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-06.22.59.921000,2021-05-02-06.22.59.921000
639226,0,9.4126615524292,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-06.39.05.790000,2021-05-03-06.39.05.790000
639226,0,8.842260360717773,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-02.48.05.923000,2021-05-02-02.48.05.923000
639226,0,8.846050262451172,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-04.24.50.249000,2021-05-04-04.24.50.249000
639226,0,9.464545249938965,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-16.10.35.506000,2021-05-02-16.10.35.506000
639226,0,8.77531909942627,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.11.40.615000,2021-05-02-21.11.40.615000
639226,0,9.049189567565918,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.13.34.613000,2021-05-02-21.13.34.613000
639226,0,8.783330917358398,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-08.00.44.793000,2021-05-01-08.00.44.793000
639226,0,9.119997024536133,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-15.33.39.515000,2021-05-01-15.33.39.515000
639226,0,9.556031227111816,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-04.31.09.235000,2021-05-04-04.31.09.235000
639226,0,9.36655044555664,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.15.48.612000,2021-05-02-21.15.48.612000
639226,0,9.290274620056152,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-08.05.18.792000,2021-05-01-08.05.18.792000
639226,0,9.439518928527832,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-12.33.29.791000,2021-05-03-12.33.29.791000
639226,0,9.466809272766113,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.20.11.611000,2021-05-02-21.20.11.611000
639226,0,9.246325492858887,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-04.40.45.767000,2021-05-01-04.40.45.767000
639226,0,9.004908561706543,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-08.55.34.796000,2021-05-01-08.55.34.796000
639226,0,9.281322479248047,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-08.57.54.793000,2021-05-01-08.57.54.793000
639226,0,9.154178619384766,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-16.07.32.520000,2021-05-01-16.07.32.520000
639226,0,8.810977935791016,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-06.42.27.922000,2021-05-02-06.42.27.922000
639226,0,9.01426887512207,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-12.13.25.795000,2021-05-03-12.13.25.795000
639226,0,9.36746597290039,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-04.44.53.770000,2021-05-01-04.44.53.770000
639226,0,8.748563766479492,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-21.58.40.039000,2021-05-03-21.58.40.039000
639226,0,8.828654289245605,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-00.42.53.915000,2021-05-02-00.42.53.915000
639226,0,9.363778114318848,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-06.47.27.919000,2021-05-02-06.47.27.919000
639226,0,9.033013343811035,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-11.06.55.482000,2021-05-01-11.06.55.482000
639226,0,9.039499282836914,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.00.37.021000,2021-05-03-22.00.37.021000
639226,0,9.384480476379395,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.02.41.996000,2021-05-03-22.02.41.996000
639226,0,8.803500175476074,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-12.24.38.790000,2021-05-03-12.24.38.790000
639226,0,9.41957950592041,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-11.44.08.474000,2021-05-02-11.44.08.474000
639226,0,9.150185585021973,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.38.06.619000,2021-05-02-21.38.06.619000
639226,0,8.800320625305176,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.07.18.792000,2021-05-03-07.07.18.792000
639226,0,9.166488647460938,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.09.37.788000,2021-05-03-07.09.37.788000
639226,0,8.75489616394043,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-02.17.25.773000,2021-05-03-02.17.25.773000
639226,0,8.850323677062988,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-02.19.27.771000,2021-05-03-02.19.27.771000
639226,0,8.81143569946289,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-20.47.58.913000,2021-05-01-20.47.58.913000
639226,0,9.500306129455566,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.06.38.000000,2021-05-03-22.06.38.000000
639226,0,8.852078437805176,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-00.48.43.921000,2021-05-02-00.48.43.921000
639226,0,9.35925006866455,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-00.52.24.920000,2021-05-02-00.52.24.920000
639226,0,9.386007308959961,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-06.56.53.920000,2021-05-02-06.56.53.920000
639226,0,9.373213768005371,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-12.28.33.790000,2021-05-03-12.28.33.790000
639226,0,9.129965782165527,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-12.49.44.792000,2021-05-03-12.49.44.792000
639226,0,9.379927635192871,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.11.32.789000,2021-05-03-07.11.32.789000
639226,0,9.385294914245605,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-02.22.39.776000,2021-05-03-02.22.39.776000
639226,0,9.498805046081543,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-02.26.14.774000,2021-05-03-02.26.14.774000
639226,0,8.842845916748047,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-20.54.39.912000,2021-05-01-20.54.39.912000
639226,0,9.356478691101074,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-14.30.31.377000,2021-05-03-14.30.31.377000
639226,0,9.411161422729492,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.17.20.790000,2021-05-03-07.17.20.790000
639226,0,9.254667282104492,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-05.53.25.801000,2021-05-01-05.53.25.801000
639226,0,9.320871353149414,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-20.58.50.910000,2021-05-01-20.58.50.910000
639226,0,9.040948867797852,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-16.31.28.521000,2021-05-01-16.31.28.521000
639226,0,9.425683975219727,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-14.35.38.381000,2021-05-03-14.35.38.381000
639226,0,9.404216766357422,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-21.04.45.913000,2021-05-01-21.04.45.913000
639226,0,8.854596138000488,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-11.25.29.483000,2021-05-01-11.25.29.483000
639226,0,9.288189888000488,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.20.15.027000,2021-05-03-22.20.15.027000
639226,0,9.196322441101074,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-02.17.12.920000,2021-05-02-02.17.12.920000
639226,0,8.750343322753906,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-05.09.21.554000,2021-05-04-05.09.21.554000
639226,0,8.854927062988281,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-16.56.06.504000,2021-05-02-16.56.06.504000
639226,0,8.796454429626465,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-13.04.54.792000,2021-05-03-13.04.54.792000
639226,0,9.202045440673828,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-13.07.23.793000,2021-05-03-13.07.23.793000
639226,0,8.810850143432617,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.54.52.627000,2021-05-02-21.54.52.627000
639226,0,9.335902214050293,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-02.37.56.773000,2021-05-03-02.37.56.773000
639226,0,9.367847442626953,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-11.29.52.481000,2021-05-01-11.29.52.481000
639226,0,8.753293991088867,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-05.13.33.553000,2021-05-04-05.13.33.553000
639226,0,9.184724807739258,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-05.15.51.552000,2021-05-04-05.15.51.552000
639226,0,9.397782325744629,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-13.09.43.793000,2021-05-03-13.09.43.793000
639226,0,9.359631538391113,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-21.58.52.625000,2021-05-02-21.58.52.625000
639226,0,9.024823188781738,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.35.04.790000,2021-05-03-07.35.04.790000
639226,0,9.269139289855957,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-20.54.56.987000,2021-05-03-20.54.56.987000
639226,0,9.420392990112305,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-11.35.37.481000,2021-05-01-11.35.37.481000
639226,0,9.460349082946777,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-05.17.51.551000,2021-05-04-05.17.51.551000
639226,0,8.842896461486816,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-17.06.25.505000,2021-05-02-17.06.25.505000
639226,0,9.174881935119629,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-14.49.56.391000,2021-05-03-14.49.56.391000
639226,0,9.396663665771484,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-13.17.09.790000,2021-05-03-13.17.09.790000
639226,0,9.406761169433594,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-22.04.16.625000,2021-05-02-22.04.16.625000
639226,0,9.062694549560547,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-16.55.37.519000,2021-05-01-16.55.37.519000
639226,0,8.820718765258789,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-16.53.24.519000,2021-05-01-16.53.24.519000
639226,0,9.50666332244873,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-05.23.46.550000,2021-05-04-05.23.46.550000
639226,0,8.779337882995605,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.46.01.389000,2021-05-03-15.46.01.389000
639226,0,8.77196216583252,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.46.23.393000,2021-05-03-15.46.23.393000
639226,0,8.820972442626953,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-12.23.06.485000,2021-05-02-12.23.06.485000
639226,0,8.8054838180542,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.45.30.788000,2021-05-03-07.45.30.788000
639226,0,9.113993644714355,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-23.23.30.913000,2021-05-01-23.23.30.913000
639226,0,8.75581169128418,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.42.36.014000,2021-05-03-22.42.36.014000
639226,0,9.331223487854004,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-16.58.02.522000,2021-05-01-16.58.02.522000
639226,0,9.379648208618164,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-00.54.33.030000,2021-05-04-00.54.33.030000
639226,0,9.467649459838867,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-00.58.44.029000,2021-05-04-00.58.44.029000
639226,0,8.815860748291016,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-07.36.25.922000,2021-05-02-07.36.25.922000
639226,0,8.86532974243164,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.48.26.402000,2021-05-03-15.48.26.402000
639226,0,9.332799911499023,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.51.31.400000,2021-05-03-15.51.31.400000
639226,0,9.410932540893555,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-12.27.56.486000,2021-05-02-12.27.56.486000
639226,0,9.384048461914062,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.49.28.790000,2021-05-03-07.49.28.790000
639226,0,9.003382682800293,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.44.19.004000,2021-05-03-22.44.19.004000
639226,0,9.345847129821777,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.46.35.056000,2021-05-03-22.46.35.056000
639226,0,9.36303997039795,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-17.05.46.521000,2021-05-01-17.05.46.521000
639226,0,8.860445976257324,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-17.44.31.508000,2021-05-02-17.44.31.508000
639226,0,8.844829559326172,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-07.41.34.921000,2021-05-02-07.41.34.921000
639226,0,9.120352745056152,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-22.20.04.623000,2021-05-02-22.20.04.623000
639226,0,9.457730293273926,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-07.54.05.790000,2021-05-03-07.54.05.790000
639226,0,8.754844665527344,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-03.03.39.635000,2021-05-03-03.03.39.635000
639226,0,9.044661521911621,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-03.05.31.638000,2021-05-03-03.05.31.638000
639226,0,8.803779602050781,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-10.42.28.481000,2021-05-01-10.42.28.481000
639226,0,9.207590103149414,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-11.54.05.482000,2021-05-01-11.54.05.482000
639226,0,9.426878929138184,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-22.50.47.012000,2021-05-03-22.50.47.012000
639226,0,9.210718154907227,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-05.38.17.550000,2021-05-04-05.38.17.550000
639226,0,9.426369667053223,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-17.48.23.505000,2021-05-02-17.48.23.505000
639226,0,9.502416610717773,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-17.53.21.507000,2021-05-02-17.53.21.507000
639226,0,9.36538028717041,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-07.45.09.922000,2021-05-02-07.45.09.922000
639226,0,9.389899253845215,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.57.20.399000,2021-05-03-15.57.20.399000
639226,0,9.376214981079102,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.58.48.399000,2021-05-03-15.58.48.399000
639226,0,9.374841690063477,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-15.59.10.451000,2021-05-03-15.59.10.451000
639226,0,9.445088386535645,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-12.34.33.491000,2021-05-02-12.34.33.491000
639226,0,9.389364242553711,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-03.07.57.641000,2021-05-03-03.07.57.641000
639226,0,8.840581893920898,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-10.48.57.485000,2021-05-01-10.48.57.485000
639226,0,9.250394821166992,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-01.12.21.031000,2021-05-04-01.12.21.031000
639226,0,9.451626777648926,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-02-07.49.23.920000,2021-05-02-07.49.23.920000
639226,0,8.767231941223145,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-02.58.10.264000,2021-05-04-02.58.10.264000
639226,0,9.152068138122559,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-03.00.21.258000,2021-05-04-03.00.21.258000
639226,0,9.456000328063965,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-03-03.12.47.641000,2021-05-03-03.12.47.641000
639226,0,9.222036361694336,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-04.59.17.864000,2021-05-01-04.59.17.864000
639226,0,9.066585540771484,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-01-10.53.04.480000,2021-05-01-10.53.04.480000
639226,0,9.347195625305176,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-02.29.32.135000,2021-05-04-02.29.32.135000
639226,0,9.241365432739258,null,null,eu,TagData_Type,"81bad898-7be1-37fb-ae0c-036d49cdcd1f",null,device,JSON,2021-05-04-03.19.57.241000,2021-05-04-03.19.57.241000
