#,-------------- Chart Definition,,,,,,
,,Unit 2\AMBIENT TEMPERATURE,ID Fan A\ID Fan 1Status (2=ON1=OFF),ID Fan A\IDF A FLUE GAS INLET TEMP,ID Fan A\FLUE GAS FLOW (SIDE A),ID Fan A\IDF A BLADE POSN DEMAND,ID Fan A\ID Fan 1Pressure Rise Actual
, ,DEG F,NONE,DEG F,KPPH,%,INWC
,1/1/2016 6:00,44.5185547,2,314.324219,690.773438,66.9082,29.3205566
,1/1/2016 7:00,43.777832,2,305.828125,685.625,69.2568359,31.3203125
,1/1/2016 8:00,44.1640625,2,311.5664,656.6797,67.39258,29.81836
,1/1/2016 9:00,43.550293,2,312.839844,618.210938,64.05176,27.2988281
,1/1/2016 10:00,41.47754,2,310.90625,627.375,63.88379,27.54126
,1/1/2016 11:00,40.47461,2,312.015625,680.023438,68.8457,31.1696777
,1/1/2016 12:00,39.4897461,2,316.5664,650.414063,66.66992,29.2756348
,1/1/2016 13:00,39.1494141,2,313.765625,575.7578,64.6943359,27.8571777
,1/1/2016 14:00,38.4072266,2,269.652344,0,33.65088,7.251587
,1/1/2016 15:00,37.7739258,2,237.474609,0,17.1826172,1.40803528
,1/1/2016 16:00,37.22705,2,221.589844,0,16.8623047,1.45478821
,1/1/2016 17:00,37.2602539,2,207.136719,0,17.1225586,1.33758545
,1/1/2016 18:00,37.2197266,2,190.78125,6.96929932,17.26538,1.40116882
,1/1/2016 19:00,37.3110352,2,180.087891,42.4165039,20.7351074,1.84364319
,1/1/2016 20:00,37.25586,2,171.2539,102.330078,23.6413574,2.67675781
,1/1/2016 21:00,36.828125,2,166.111328,156.234375,26.23462,3.26223755
,1/1/2016 22:00,36.83545,2,166.8086,162.777344,26.46045,3.45120239
,1/1/2016 23:00,36.234375,2,170.361328,229.105469,32.5327148,5.449707
,1/2/2016 0:00,35.6572266,2,181.1836,194.482422,28.2509766,4.157898
,1/2/2016 1:00,35.5209961,2,189.4043,235.068359,31.58081,5.237732
,1/2/2016 2:00,35.0844727,2,191.310547,228.9961,31.2790527,5.343811
,1/2/2016 3:00,34.9760742,2,216.042969,354.0547,41.3222656,10.35376
,1/2/2016 4:00,34.8227539,2,261.988281,391.097656,45.1206055,12.0505371
,1/2/2016 5:00,34.82422,2,279.097656,441.230469,48.0810547,14.5335693
,1/2/2016 6:00,35.0268555,2,292.480469,556.8203,57.7456055,22.1542969
,1/2/2016 7:00,34.8232422,2,297.285156,498.085938,54.78369,20.1989746
,1/2/2016 8:00,35.04883,2,294.65625,522.226563,55.01465,21.034668
,1/2/2016 9:00,34.6010742,2,295.5664,631.6719,63.237793,27.6203613
,1/2/2016 10:00,35.2431641,2,305.613281,644.0156,64.38672,28.423584
,1/2/2016 11:00,35.0976563,2,306.792969,624.25,62.5498047,26.7324219
,1/2/2016 12:00,34.7885742,2,306.164063,561.101563,57.128418,22.6018066
,1/2/2016 13:00,35.3789063,2,301.851563,546.0078,55.74414,21.7624512
,1/2/2016 14:00,35.5322266,2,301.574219,536.5703,55.1459961,21.3674316
,1/2/2016 15:00,35.371582,2,301.3125,545.3125,56.26465,22.3039551
,1/2/2016 16:00,35.7407227,2,300.773438,538.335938,55.34912,21.7089844
,1/2/2016 17:00,36.92627,2,300.2422,543.0781,54.972168,21.1247559
,1/2/2016 18:00,37.1967773,2,299.511719,565.5,56.25293,22.1569824
,1/2/2016 19:00,37.56299,2,300.648438,551.4844,56.6694336,22.28247
,1/2/2016 20:00,38.24414,2,302.355469,543.3906,56.7338867,22.420166
,1/2/2016 21:00,39.19287,2,300.8711,541.8203,56.7348633,22.3986816
,1/2/2016 22:00,37.9980469,2,301.730469,547.09375,56.08838,21.878418
,1/2/2016 23:00,37.87451,2,301.40625,544.8594,56.559082,22.2973633
,1/3/2016 0:00,38.1333,2,302.480469,534.0156,55.8369141,21.8830566
,1/3/2016 1:00,36.4536133,2,301.53125,550.71875,56.35791,22.2053223
,1/3/2016 2:00,35.29541,2,300.726563,547.101563,56.3222656,22.1225586
,1/3/2016 3:00,34.1352539,2,300.398438,557.726563,56.7568359,22.6960449
,1/3/2016 4:00,32.6181641,2,299.453125,566.664063,57.08008,22.7214355
,1/3/2016 5:00,32.0048828,2,301.859375,645.8125,63.1635742,26.96875
,1/3/2016 6:00,31.8242188,2,306.613281,674.2344,66.2255859,29.38379
,1/3/2016 7:00,32.08008,2,310.652344,706.2344,70.01758,32.2348633
,1/3/2016 8:00,32.29785,2,311.675781,675.5547,67.3369141,30.3669434
,1/3/2016 9:00,32.0834961,2,310.59375,674.8672,66.98828,30.0258789
,1/3/2016 10:00,31.9265137,2,309.9375,679.59375,67.421875,30.3027344
,1/3/2016 11:00,31.6813965,2,310.9414,683.21875,67.80371,30.7167969
,1/3/2016 12:00,31.2214355,2,310.875,678.0078,67.58496,30.394043
,1/3/2016 13:00,30.96582,2,311.4336,689.4219,68.47168,31.2280273
,1/3/2016 14:00,32.0473633,2,311.324219,689.28125,68.21289,31.0214844
,1/3/2016 15:00,33.0839844,2,311.6211,688.6953,68.13867,31.076416
,1/3/2016 16:00,33.70166,2,311.8203,692.65625,68.4873047,31.2976074
,1/3/2016 17:00,36.597168,2,312.09375,688.539063,68.56836,31.1936035
,1/3/2016 18:00,40.04004,2,304.234375,681.4375,68.53223,31.54712
,1/3/2016 19:00,41.222168,2,310.652344,687.664063,69.7431641,31.9509277
,1/3/2016 20:00,41.5917969,2,314.640625,689.8828,70.6689453,32.456543
,1/3/2016 21:00,43.065918,2,316.101563,689.3672,70.18945,32.1542969
,1/3/2016 22:00,42.715332,2,316.449219,690.039063,69.86914,32.08789
,1/3/2016 23:00,41.9780273,2,315.976563,692.5625,69.91113,32.043457
,1/4/2016 0:00,40.84375,2,315.839844,701.101563,70.60742,32.6801758
,1/4/2016 1:00,39.2851563,2,316,704.226563,71.17578,32.9707031
,1/4/2016 2:00,38.6694336,2,316.046875,703.7578,71.7744141,33.3852539
,1/4/2016 3:00,38.3623047,2,315.71875,701.9375,71.54004,33.2543945
,1/4/2016 4:00,36.5561523,2,315.519531,699.46875,71.75488,33.50244
,1/4/2016 5:00,35.39453,2,314.1836,697.28125,71.203125,33.0727539
,1/4/2016 6:00,34.7563477,2,312.6797,681.7031,69.01953,31.4279785
,1/4/2016 7:00,33.871582,2,312.4922,694.5703,70.68652,32.6489258
,1/4/2016 8:00,33.98633,2,313.035156,691.4844,70.41504,32.38037
,1/4/2016 9:00,33.98535,2,314.414063,691.148438,72.01465,33.0444336
,1/4/2016 10:00,34.7509766,2,314.769531,689.7969,71.15234,32.67285
,1/4/2016 11:00,33.3916,2,315.082031,694.0781,71.31543,32.402832
,1/4/2016 12:00,34.0698242,2,315.089844,696.789063,71.88574,32.98877
,1/4/2016 13:00,33.8789063,2,314.796875,698.4531,71.98535,33.10498
,1/4/2016 14:00,35.1772461,2,315.1328,700.5,72.58984,33.45752
,1/4/2016 15:00,37.3730469,2,315.5078,698.9453,72.10156,33.2421875
,1/4/2016 16:00,37.28125,2,315.773438,700.351563,72.54004,33.50049
,1/4/2016 17:00,37.71045,2,316.902344,696.6953,73.19824,33.8286133
,1/4/2016 18:00,38.22119,2,315.339844,692.8047,72.40918,33.57617
,1/4/2016 19:00,39.8798828,2,314.8164,693.03125,72.3125,33.4106445
,1/4/2016 20:00,40.5893555,2,314.832031,690.148438,71.77734,33.097168
,1/4/2016 21:00,41.4301758,2,314.292969,693.1719,71.5293,32.89746
,1/4/2016 22:00,42.440918,2,315.585938,691.6875,72.0498047,33.2392578
,1/4/2016 23:00,43.27295,2,315.339844,691.1797,71.25879,33.09912
,1/5/2016 0:00,43.49414,2,313.398438,691.4375,70.30762,32.6889648
,1/5/2016 1:00,43.36084,2,312.886719,695.9922,70.7207,32.8427734
,1/5/2016 2:00,45.36035,2,315.03125,697.101563,71.57324,33.06299
,1/5/2016 3:00,46.54492,2,316.230469,694.25,71.53906,33.0864258
,1/5/2016 4:00,46.3540039,2,317.261719,693.5078,71.72168,32.7880859
,1/5/2016 5:00,45.684082,2,316.6836,710.6797,71.0918,32.2626953
,1/5/2016 6:00,45.2368164,2,316.03125,700.226563,71.0410156,32.3476563
,1/5/2016 7:00,44.40332,2,316.339844,697.7656,71.27539,32.60742
,1/5/2016 8:00,43.23291,2,315.464844,707.0703,71.46777,33.0688477
,1/5/2016 9:00,43.20703,2,316.3086,701.039063,71.9306641,33.32617
,1/5/2016 10:00,43.746582,2,316.667969,697.28125,71.55078,33.1489258
,1/5/2016 11:00,43.91211,2,316.765625,698.3672,71.2334,32.72754
,1/5/2016 12:00,43.3447266,2,317.300781,705.5781,71.85547,32.98047
,1/5/2016 13:00,42.2402344,2,317.4336,709.0547,72.15918,33.1884766
,1/5/2016 14:00,43.6044922,2,317.4414,705.5078,71.76758,33.2397461
,1/5/2016 15:00,45.7939453,2,317.363281,704.023438,71.1543,32.7832031
,1/5/2016 16:00,48.6889648,2,317.289063,700.476563,70.92676,32.7485352
,1/5/2016 17:00,52.1542969,2,318.148438,700.5703,71.86328,33.20166
,1/5/2016 18:00,55.6342773,2,319.648438,699.625,72.66211,33.5092773
,1/5/2016 19:00,58.1801758,2,320.835938,698.2031,73.2597656,33.86914
,1/5/2016 20:00,59.59326,2,321.113281,696.8203,72.94043,33.7236328
,1/5/2016 21:00,59.9135742,2,321.332031,694.0156,72.62305,33.6176758
,1/5/2016 22:00,59.0078125,2,320.605469,693.5,72.28906,33.496582
,1/5/2016 23:00,57.831543,2,320.1328,694.1094,71.94336,33.3364258
,1/6/2016 0:00,54.2573242,2,320.0703,696.09375,72.2373047,33.3188477
,1/6/2016 1:00,53.1064453,2,319.546875,696.71875,71.87988,33.2036133
,1/6/2016 2:00,51.39258,2,319.9922,702.476563,72.4931641,33.50537
,1/6/2016 3:00,50.71826,2,320.152344,703.875,72.9082,34.00537
,1/6/2016 4:00,49.847168,2,319.886719,701.3906,73.0166,34.1552734
,1/6/2016 5:00,49.4609375,2,319.261719,698.7031,72.07422,33.68457
,1/6/2016 6:00,49.1948242,2,319.03125,696.8125,71.7793,33.48633
,1/6/2016 7:00,48.753418,2,319.363281,697.273438,71.9443359,33.5830078
,1/6/2016 8:00,47.86621,2,319.710938,690.9922,71.76953,33.4624023
,1/6/2016 9:00,46.56201,2,319.1211,685.625,71.66016,33.30127
,1/6/2016 10:00,45.0859375,2,319.6328,681.3125,72.0380859,33.4707031
,1/6/2016 11:00,43.3310547,2,318.972656,681.5703,71.5498047,33.20996
,1/6/2016 12:00,42.5009766,2,317.7578,681.148438,70.62012,32.74414
,1/6/2016 13:00,42.8222656,2,317.765625,689.7422,71.05371,32.88379
,1/6/2016 14:00,43.8032227,2,317.539063,694.1094,70.8964844,33.09912
,1/6/2016 15:00,46.73584,2,317.21875,692.0781,70.4189453,32.722168
,1/6/2016 16:00,50.57959,2,318.023438,694.273438,70.9189453,32.95508
,1/6/2016 17:00,55.1147461,2,318.335938,693.7656,70.96777,32.90625
,1/6/2016 18:00,56.6230469,2,313.886719,692.585938,70.74121,32.6923828
,1/6/2016 19:00,57.7265625,2,318.460938,693.3906,71.2880859,32.828125
,1/6/2016 20:00,58.8916,2,320.3125,699.1406,72.45996,33.41992
,1/6/2016 21:00,59.3481445,2,320.6172,697.5547,72.34668,33.2456055
,1/6/2016 22:00,59.3710938,2,320.9922,692.1797,72,33.13086
,1/6/2016 23:00,57.31201,2,320.273438,694.1094,71.84863,33.10547
,1/7/2016 0:00,56.1230469,2,319.707031,690.914063,71.49512,32.9726563
,1/7/2016 1:00,55.2226563,2,319.226563,686.898438,70.99902,32.9697266
,1/7/2016 2:00,54.6098633,2,319.546875,695.2344,71.92578,33.42871
,1/7/2016 3:00,54.894043,2,319.4375,700.726563,72.1181641,33.4140625
,1/7/2016 4:00,55.722168,2,319.4297,704.3203,71.96973,33.3256836
,1/7/2016 5:00,56.80664,2,318.460938,646.3828,65.7001953,28.8369141
,1/7/2016 6:00,56.3789063,2,315.925781,677.4844,68.4834,30.82788
,1/7/2016 7:00,56.02295,2,317.199219,655.21875,67.39453,30.1540527
,1/7/2016 8:00,55.8168945,2,315.921875,600.335938,62.0703125,26.0690918
,1/7/2016 9:00,55.5708,2,315.261719,604.726563,62.675293,26.3771973
,1/7/2016 10:00,54.6455078,2,316.175781,670.5078,68.7793,30.7749023
,1/7/2016 11:00,54.2089844,2,318.984375,692.460938,71.4043,32.75586
,1/7/2016 12:00,54.25879,2,319.5664,697.375,72.07422,33.1860352
,1/7/2016 13:00,54.7734375,2,320.015625,693.4922,72.18262,33.37793
,1/7/2016 14:00,54.7143555,2,320.90625,692.875,72.8964844,33.5493164
,1/7/2016 15:00,54.58203,2,320.3672,690.9844,73.27344,33.7919922
,1/7/2016 16:00,53.47754,2,319.417969,691.21875,72.85156,33.5517578
,1/7/2016 17:00,56.20166,2,319.7539,691.8203,72.71777,33.5634766
,1/7/2016 18:00,57.5791,2,320.15625,694.5156,72.8193359,33.56787
,1/7/2016 19:00,58.8930664,2,320.796875,695.21875,72.65527,33.52002
,1/7/2016 20:00,59.7509766,2,321.1797,689.75,72.44238,33.203125
,1/7/2016 21:00,60.5180664,2,321.589844,689.773438,72.75879,33.4272461
,1/7/2016 22:00,60.1582031,2,321.9336,690.7656,72.8310547,33.5151367
,1/7/2016 23:00,59.1289063,2,321.5547,699.3906,72.80957,33.39795
,1/8/2016 0:00,58.11914,2,321.167969,705.3828,72.5957,33.51758
,1/8/2016 1:00,57.1494141,2,320.7461,712.1406,72.90723,33.59326
,1/8/2016 2:00,57.2607422,2,320.984375,718.46875,73.0957,33.7880859
,1/8/2016 3:00,57.6098633,2,321.574219,715.210938,73.98242,34.4750977
,1/8/2016 4:00,57.2739258,2,320.972656,707.6172,73.5244141,34.1318359
,1/8/2016 5:00,57.0205078,2,320.953125,699.1797,72.85742,33.6381836
,1/8/2016 6:00,55.53711,2,320.324219,697.8203,72.59473,33.61963
,1/8/2016 7:00,53.6084,2,319.2539,691.789063,71.5439453,33.22705
,1/8/2016 8:00,52.14258,2,319.527344,692.6172,71.84766,33.18994
,1/8/2016 9:00,52.38379,2,320.0586,690.039063,72.32031,33.4267578
,1/8/2016 10:00,52.2685547,2,320.390625,681.1719,70.99609,32.62207
,1/8/2016 11:00,52.10498,2,319.5547,670.148438,69.43457,31.2304688
,1/8/2016 12:00,51.690918,2,318.3828,677.0625,69.92676,31.6381836
,1/8/2016 13:00,51.9985352,2,319.285156,689.7656,71.5810547,32.6201172
,1/8/2016 14:00,53.2207031,2,319.0703,660.1406,68.16699,30.4448242
,1/8/2016 15:00,53.1201172,2,316.40625,673.90625,68.43945,30.5827637
,1/8/2016 16:00,52.7714844,2,318.3203,679.9219,69.90234,31.8972168
,1/8/2016 17:00,51.7338867,2,319.171875,676.71875,70.56543,32.27295
,1/8/2016 18:00,50.9638672,2,317.335938,641.7422,65.9043,29.0632324
,1/8/2016 19:00,50.9960938,2,316.3125,681.625,69.46582,31.6625977
,1/8/2016 20:00,52.3232422,2,318.652344,687.1094,69.94141,31.9863281
,1/8/2016 21:00,52.43701,2,318.6211,688.2969,69.52734,31.82251
,1/8/2016 22:00,51.5556641,2,319.1953,679.3906,68.99805,31.32788
,1/8/2016 23:00,50.0268555,2,318.175781,693.851563,69.12598,31.5285645
,1/9/2016 0:00,48.5263672,2,314.449219,690.023438,67.83301,30.9038086
,1/9/2016 1:00,47.737793,2,313.703125,690.8672,67.9589844,30.9523926
,1/9/2016 2:00,46.9838867,2,313.464844,691.648438,68.59961,31.3413086
,1/9/2016 3:00,46.2563477,2,315.25,700.5,69.6875,32.17627
,1/9/2016 4:00,45.10205,2,314.550781,685.351563,68.85547,31.7839355
,1/9/2016 5:00,43.7763672,2,313.578125,694.8672,69.5957,32.2973633
,1/9/2016 6:00,42.2397461,2,314.6797,692.835938,69.62793,32.4135742
,1/9/2016 7:00,40.5981445,2,314.355469,692.2031,69.6181641,32.38037
,1/9/2016 8:00,38.7480469,2,313.519531,686.9844,68.87793,32.1152344
,1/9/2016 9:00,38.2226563,2,314.5586,692.2422,70.37598,32.9130859
,1/9/2016 10:00,36.79004,2,314.6875,695.6719,70.16016,32.9125977
,1/9/2016 11:00,35.8984375,2,314.285156,689.414063,69.00098,32.0268555
,1/9/2016 12:00,34.8769531,2,314.0039,696.0781,69.84668,32.659668
,1/9/2016 13:00,34.1689453,2,314.3047,697.210938,70.421875,32.9472656
,1/9/2016 14:00,34.00049,2,315.957031,694.2031,71.1064453,33.0708
,1/9/2016 15:00,34.2290039,2,316.28125,690.4297,70.7626953,33.1943359
,1/9/2016 16:00,34.95508,2,316.515625,684.8906,70.1777344,32.7832031
,1/9/2016 17:00,36.2041,2,317.234375,686.5781,70.71094,32.9868164
,1/9/2016 18:00,35.7514648,2,316.394531,694.34375,70.65234,32.80371
,1/9/2016 19:00,35.8735352,2,317.4961,691.8047,71.1806641,33.0498047
,1/9/2016 20:00,36.26367,2,315.839844,700.8047,70.6035156,32.8881836
,1/9/2016 21:00,36.49414,2,316.535156,707.6094,70.96387,33.0205078
,1/9/2016 22:00,36.34619,2,315.46875,708.65625,70.64258,32.93994
,1/9/2016 23:00,34.2124023,2,315.105469,709.5547,70.84863,33.1582031
,1/10/2016 0:00,32.78955,2,314.8711,709.6797,70.92285,33.1640625
,1/10/2016 1:00,31.5749512,2,314.453125,698,70.5185547,32.6772461
,1/10/2016 2:00,30.791748,2,313.9922,688.65625,70.42285,32.60547
,1/10/2016 3:00,29.7998047,2,313.3086,683.75,69.97266,32.472168
,1/10/2016 4:00,28.8383789,2,314.363281,684.4297,69.91016,32.34619
,1/10/2016 5:00,28.1367188,2,313.148438,695.2969,69.6494141,32.21338
,1/10/2016 6:00,26.9282227,2,313.101563,696.4531,69.57129,32.121582
,1/10/2016 7:00,26.4196777,2,313.226563,694.3828,70.3935547,32.69629
,1/10/2016 8:00,24.854248,2,312.960938,689.398438,70.13574,32.48828
,1/10/2016 9:00,24.0307617,2,311.9336,693.4922,70.11328,32.6098633
,1/10/2016 10:00,23.4406738,2,311.71875,695.2344,70.1630859,32.6582031
,1/10/2016 11:00,23.032959,2,311.738281,698.1953,69.9668,32.4892578
,1/10/2016 12:00,23.269043,2,312.039063,697.4219,70.1972656,32.5166
,1/10/2016 13:00,23.1396484,2,312.578125,696.75,70.390625,32.65576
,1/10/2016 14:00,23.29419,2,312.050781,694.21875,69.78125,32.3276367
,1/10/2016 15:00,24.0507813,2,311.980469,696.7344,70.07129,32.3916
,1/10/2016 16:00,25.58667,2,312.640625,694.84375,70.25391,32.6972656
,1/10/2016 17:00,26.7939453,2,313.769531,698.5703,71.77734,33.4921875
,1/10/2016 18:00,27.89502,2,313.675781,692.2656,71.04199,33.12256
,1/10/2016 19:00,29.45996,2,314.015625,694.2656,71.56152,33.4619141
,1/10/2016 20:00,31.0852051,2,314.472656,691.148438,71.3847656,33.4423828
,1/10/2016 21:00,31.2888184,2,313.789063,691.3047,70.78418,33.22705
,1/10/2016 22:00,31.44629,2,313.777344,683.6953,69.3027344,31.9990234
,1/10/2016 23:00,31.4230957,2,313.3125,706.2969,70.7402344,32.9384766
,1/11/2016 0:00,29.96875,2,314.035156,700.78125,70.92285,33.121582
,1/11/2016 1:00,29.1230469,2,314.6914,701.523438,71.57617,33.4458
,1/11/2016 2:00,29.9511719,2,314.601563,697.9297,71.23242,33.17578
,1/11/2016 3:00,28.3498535,2,315.640625,705.6406,71.7168,33.4375
,1/11/2016 4:00,29.0681152,2,315.042969,709.851563,71.15723,32.9760742
,1/11/2016 5:00,29.0693359,2,314.386719,712.375,71.48926,33.4555664
,1/11/2016 6:00,28.8178711,2,314.78125,704.75,71.58887,33.42383
,1/11/2016 7:00,27.736084,2,314.660156,703.8828,71.42676,33.47998
,1/11/2016 8:00,27.6289063,2,313.699219,699.4219,70.94922,33.31494
,1/11/2016 9:00,26.17749,2,313.015625,697.0469,71.3457,33.65332
,1/11/2016 10:00,27.2038574,2,313.925781,684.2578,70.85254,33.0864258
,1/11/2016 11:00,27.9438477,2,313.359375,697.6875,71.57129,33.5717773
,1/11/2016 12:00,28.0998535,2,313.800781,697.3906,71.61914,33.5688477
,1/11/2016 13:00,28.62915,2,313.363281,709.8125,72.8916,34.3857422
,1/11/2016 14:00,29.34961,2,313.027344,712.0156,73.56348,35.31494
,1/11/2016 15:00,30.36499,2,313.667969,714.1719,73.97949,35.48877
,1/11/2016 16:00,31.2885742,2,312.800781,712.226563,73.07617,34.9082031
,1/11/2016 17:00,32.01123,2,313.609375,711.71875,73.82422,35.112793
,1/11/2016 18:00,32.4501953,2,314.160156,707.898438,73.37598,34.66748
,1/11/2016 19:00,32.3876953,2,314.113281,705.21875,73.8027344,34.86914
,1/11/2016 20:00,30.16333,2,313.359375,697.125,73.40625,34.703125
,1/11/2016 21:00,30.4423828,2,312.3203,697.7422,72.40137,34.0375977
,1/11/2016 22:00,30.9284668,2,313.351563,693.0703,72.01074,33.53955
,1/11/2016 23:00,32.9638672,2,314.300781,698.7656,71.84668,33.3813477
,1/12/2016 0:00,34.6694336,2,314.234375,706.0469,72.03906,33.75049
,1/12/2016 1:00,35.3144531,2,313.710938,706.0781,71.45703,33.2661133
,1/12/2016 2:00,35.4921875,2,315.160156,705.085938,72.53906,33.980957
,1/12/2016 3:00,35.8686523,2,315.167969,704.523438,71.87207,33.440918
,1/12/2016 4:00,36.65039,2,314.960938,707.210938,71.90625,33.27881
,1/12/2016 5:00,36.8251953,2,315.230469,706.851563,72.5126953,33.59375
,1/12/2016 6:00,35.9584961,2,315.1953,708.2656,72.828125,33.9541
,1/12/2016 7:00,33.5439453,2,315.5,699.75,72.78711,33.828125
,1/12/2016 8:00,35.0756836,2,314.414063,695.6172,72.60254,33.796875
,1/12/2016 9:00,34.4282227,2,313.90625,694.5703,72.765625,33.796875
,1/12/2016 10:00,33.4960938,2,314.675781,698.1719,72.5166,33.7739258
,1/12/2016 11:00,36.47168,2,315.328125,696.9219,72.54492,33.7368164
,1/12/2016 12:00,33.0893555,2,314.914063,694.8906,72.15527,33.3759766
,1/12/2016 13:00,35.11133,2,315.7539,694.7578,72.46777,33.4453125
,1/12/2016 14:00,37.2592773,2,316.035156,691.585938,72.44141,33.4702148
,1/12/2016 15:00,38.4023438,2,317.2461,688.1094,73.01172,33.6167
,1/12/2016 16:00,39.1826172,2,317.289063,687.9453,72.703125,33.53174
,1/12/2016 17:00,38.2431641,2,316.84375,687.3906,72.92871,33.7177734
,1/12/2016 18:00,36.9907227,2,316.644531,686.4453,72.34082,33.5107422
,1/12/2016 19:00,34.8452148,2,315.625,690.351563,71.828125,33.13672
,1/12/2016 20:00,35.19336,2,315.847656,691.2656,72.5166,33.2451172
,1/12/2016 21:00,35.315918,2,316.1836,686.28125,72.34766,33.23291
,1/12/2016 22:00,35.0922852,2,315.285156,685.8281,72.3339844,33.2119141
,1/12/2016 23:00,35.27002,2,315.152344,687.976563,71.95996,33.2001953
,1/13/2016 0:00,34.9135742,2,314.8672,691.273438,71.62109,32.98828
,1/13/2016 1:00,35.1293945,2,315.0664,693.90625,71.32715,32.7485352
,1/13/2016 2:00,35.1606445,2,314.460938,694.726563,71.23633,32.7607422
,1/13/2016 3:00,34.046875,2,314.609375,697.4922,71.484375,32.722168
,1/13/2016 4:00,33.2597656,2,314.03125,699.03125,71.82031,32.1572266
,1/13/2016 5:00,33.01123,2,312.890625,655.851563,66.76367,28.40625
,1/13/2016 6:00,32.82373,2,312.023438,712.9375,72.1435547,32.5043945
,1/13/2016 7:00,32.8935547,2,314.0078,709.601563,72.94531,33.0717773
,1/13/2016 8:00,33.24951,2,313.8203,704.6875,72.42871,32.7392578
,1/13/2016 9:00,34.37451,2,314.8164,699.8672,72.0957,32.56543
,1/13/2016 10:00,34.99463,2,315.324219,701.273438,71.98828,32.5859375
,1/13/2016 11:00,33.95752,2,315.488281,703.5703,71.671875,32.3359375
,1/13/2016 12:00,32.3569336,2,315.453125,705.0469,71.71387,32.44873
,1/13/2016 13:00,32.91504,2,315.6289,705.0547,71.66211,32.2421875
,1/13/2016 14:00,32.7397461,2,316.894531,704.1406,72.1777344,32.5893555
,1/13/2016 15:00,31.92041,2,316.789063,708.0703,72.08984,32.5014648
,1/13/2016 16:00,31.6818848,2,317.0664,706.523438,72.09473,32.6333
,1/13/2016 17:00,31.5888672,2,316.296875,704.4219,72.04883,32.6748047
,1/13/2016 18:00,32.58252,2,316.261719,700.6875,72.515625,32.98047
,1/13/2016 19:00,32.0668945,2,315.914063,698.5703,72.28125,32.92383
,1/13/2016 20:00,32.1167,2,315.59375,697.523438,71.6689453,32.4765625
,1/13/2016 21:00,31.1032715,2,315.542969,694.4922,71.67969,32.5756836
,1/13/2016 22:00,30.89038,2,316.390625,683.7969,71.76074,32.5302734
,1/13/2016 23:00,31.026123,2,314.8164,675.5,70.59961,32.0844727
,1/14/2016 0:00,30.21582,2,314.613281,672.8125,70.19531,31.64746
,1/14/2016 1:00,29.4624023,2,313.652344,679.3203,69.62305,31.2702637
,1/14/2016 2:00,29.796875,2,314.167969,691.210938,70.06445,31.4648438
,1/14/2016 3:00,29.6994629,2,314.3789,700.710938,70.40723,31.7814941
,1/14/2016 4:00,29.14624,2,313.234375,704.0469,70.13574,31.7023926
,1/14/2016 5:00,29.0510254,2,313.375,706.835938,70.859375,32.28418
,1/14/2016 6:00,28.67334,2,313.136719,700.3125,70.40918,31.861084
,1/14/2016 7:00,28.81836,2,314.28125,693.664063,70.93555,32.0976563
,1/14/2016 8:00,29.0456543,2,314.527344,688.0703,70.44922,31.8461914
,1/14/2016 9:00,29.6125488,2,314.160156,691.664063,70.50781,31.9296875
,1/14/2016 10:00,29.895752,2,313.9375,698.023438,70.49219,31.8222656
,1/14/2016 11:00,29.72705,2,314.109375,705.9453,70.06445,31.4648438
,1/14/2016 12:00,29.75122,2,314.4414,718.21875,71.09277,32.32422
,1/14/2016 13:00,29.5083,2,315.71875,715.976563,71.40234,32.3764648
,1/14/2016 14:00,29.3688965,2,316.25,712.039063,71.4560547,32.2480469
,1/14/2016 15:00,29.4780273,2,315.796875,704.0703,71.49707,32.34424
,1/14/2016 16:00,29.73413,2,315.460938,702.960938,71.50586,32.54834
,1/14/2016 17:00,30.22583,2,315.1914,700.414063,71.70508,32.59131
,1/14/2016 18:00,30.89209,2,314.902344,697.0156,70.86621,32.1665039
,1/14/2016 19:00,31.0214844,2,314.613281,691.9297,71.18164,32.3188477
,1/14/2016 20:00,31.48999,2,314.5703,689.1797,70.9375,32.2666
,1/14/2016 21:00,32.3969727,2,314.21875,689.53125,70.8916,32.1811523
,1/14/2016 22:00,33.36621,2,313.910156,698.476563,70.62109,31.88794
,1/14/2016 23:00,33.6801758,2,314.550781,700.6875,70.5810547,31.9455566
,1/15/2016 0:00,34.0322266,2,314.75,694.0625,69.9668,31.4436035
,1/15/2016 1:00,33.9750977,2,314.1914,697.2578,70.1416,31.6640625
,1/15/2016 2:00,34.1459961,2,313.539063,630.65625,64.72754,27.7504883
,1/15/2016 3:00,34.746582,2,293.5664,518.125,52.5634766,19.2858887
,1/15/2016 4:00,35.0634766,2,292.519531,531.4219,53.8994141,19.6655273
,1/15/2016 5:00,35.1040039,2,298.6875,513.2969,53.5092773,19.12915
,1/15/2016 6:00,34.6625977,2,300.167969,435.335938,48.34961,15.2999268
,1/15/2016 7:00,34.28955,2,295.0625,435.6914,48.5083,15.47229
,1/15/2016 8:00,33.54297,2,294.796875,524.1406,55.04834,19.8474121
,1/15/2016 9:00,33.4780273,2,305.8203,656.09375,65.9560547,28.4707031
,1/15/2016 10:00,33.28662,2,309.644531,647.90625,65.72656,28.199707
,1/15/2016 11:00,33.15576,2,311.234375,638.539063,65.328125,27.8144531
